"No.","Time","Source","Destination","Protocol","Length","Info"
"4744","701.609643511","52.85.132.73","100.94.78.223","TCP","4350","443  >  47546 [PSH, ACK] Seq=9643158 Ack=35478 Win=235008 Len=4284 TSval=954661037 TSecr=2375754906 [TCP segment of a reassembled PDU]"
"4745","701.609671164","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=35478 Ack=9647442 Win=3170304 Len=0 TSval=2375755486 TSecr=954661037"
"4746","701.610310905","100.94.78.223","52.85.132.73","TLSv1.3","101","Application Data"
"4747","701.610470700","52.85.132.73","100.94.78.223","TCP","4350","443  >  47546 [PSH, ACK] Seq=9647442 Ack=35478 Win=235008 Len=4284 TSval=954661038 TSecr=2375754906 [TCP segment of a reassembled PDU]"
"4748","701.610491744","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=35513 Ack=9651726 Win=3170304 Len=0 TSval=2375755487 TSecr=954661038"
"4749","701.611249752","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [ACK] Seq=9651726 Ack=35478 Win=235008 Len=1428 TSval=954661039 TSecr=2375754906 [TCP segment of a reassembled PDU]"
"4750","701.611263931","52.85.132.73","100.94.78.223","TLSv1.3","2922","Application Data"
"4751","701.611281580","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=35513 Ack=9656010 Win=3170304 Len=0 TSval=2375755487 TSecr=954661039"
"4752","701.611986247","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [ACK] Seq=9656010 Ack=35478 Win=235008 Len=2856 TSval=954661040 TSecr=2375754906 [TCP segment of a reassembled PDU]"
"4753","701.612002982","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=35513 Ack=9658866 Win=3170304 Len=0 TSval=2375755488 TSecr=954661040"
"4754","701.612066819","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [PSH, ACK] Seq=9658866 Ack=35478 Win=235008 Len=1428 TSval=954661040 TSecr=2375754906 [TCP segment of a reassembled PDU]"
"4755","701.612796848","52.85.132.73","100.94.78.223","TCP","4350","443  >  47546 [PSH, ACK] Seq=9660294 Ack=35478 Win=235008 Len=4284 TSval=954661040 TSecr=2375754906 [TCP segment of a reassembled PDU]"
"4756","701.612818370","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=35513 Ack=9664578 Win=3170304 Len=0 TSval=2375755489 TSecr=954661040"
"4757","701.613574121","52.85.132.73","100.94.78.223","TCP","4350","443  >  47546 [PSH, ACK] Seq=9664578 Ack=35478 Win=235008 Len=4284 TSval=954661041 TSecr=2375754906 [TCP segment of a reassembled PDU]"
"4758","701.613671483","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=35513 Ack=9668862 Win=3170304 Len=0 TSval=2375755490 TSecr=954661041"
"4759","701.614359306","52.85.132.73","100.94.78.223","TLSv1.3","2922","Application Data"
"4760","701.614383549","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=35513 Ack=9671718 Win=3170304 Len=0 TSval=2375755490 TSecr=954661042"
"4761","701.614444330","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [PSH, ACK] Seq=9671718 Ack=35478 Win=235008 Len=1428 TSval=954661042 TSecr=2375754906 [TCP segment of a reassembled PDU]"
"4762","701.615181687","52.85.132.73","100.94.78.223","TCP","4350","443  >  47546 [PSH, ACK] Seq=9673146 Ack=35478 Win=235008 Len=4284 TSval=954661043 TSecr=2375754906 [TCP segment of a reassembled PDU]"
"4763","701.615200356","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=35513 Ack=9677430 Win=3170304 Len=0 TSval=2375755491 TSecr=954661042"
"4764","701.615967367","52.85.132.73","100.94.78.223","TLSv1.3","2445","Application Data"
"4765","701.616010426","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=35513 Ack=9679809 Win=3170304 Len=0 TSval=2375755492 TSecr=954661044"
"4766","701.619427827","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=9679809 Ack=35513 Win=235008 Len=0 TSval=954661047 TSecr=2375755486"
"4767","701.667725038","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [ACK] Seq=9679809 Ack=35513 Win=235008 Len=1428 TSval=954661095 TSecr=2375755492 [TCP segment of a reassembled PDU]"
"4768","701.667725279","52.85.132.73","100.94.78.223","TCP","1494","[TCP Previous segment not captured] 443  >  47546 [PSH, ACK] Seq=9682665 Ack=35513 Win=235008 Len=1428 TSval=954661095 TSecr=2375755492 [TCP segment of a reassembled PDU]"
"4769","701.667812128","100.94.78.223","52.85.132.73","TCP","78","47546  >  443 [ACK] Seq=35513 Ack=9681237 Win=3168896 Len=0 TSval=2375755544 TSecr=954661095 SLE=9682665 SRE=9684093"
"4770","701.668115704","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [ACK] Seq=9684093 Ack=35513 Win=235008 Len=2856 TSval=954661096 TSecr=2375755492 [TCP segment of a reassembled PDU]"
"4771","701.668131182","100.94.78.223","52.85.132.73","TCP","78","[TCP Dup ACK 4769#1] 47546  >  443 [ACK] Seq=35513 Ack=9681237 Win=3168896 Len=0 TSval=2375755544 TSecr=954661095 SLE=9682665 SRE=9686949"
"4772","701.668177348","52.85.132.73","100.94.78.223","TCP","1194","443  >  47546 [PSH, ACK] Seq=9686949 Ack=35513 Win=235008 Len=1128 TSval=954661096 TSecr=2375755492 [TCP segment of a reassembled PDU]"
"4773","701.668181959","100.94.78.223","52.85.132.73","TCP","78","[TCP Dup ACK 4769#2] 47546  >  443 [ACK] Seq=35513 Ack=9681237 Win=3168896 Len=0 TSval=2375755544 TSecr=954661095 SLE=9682665 SRE=9688077"
"4774","701.668829762","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [ACK] Seq=9688077 Ack=35513 Win=235008 Len=2856 TSval=954661096 TSecr=2375755492 [TCP segment of a reassembled PDU]"
"4775","701.668897124","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [PSH, ACK] Seq=9690933 Ack=35513 Win=235008 Len=1428 TSval=954661096 TSecr=2375755492 [TCP segment of a reassembled PDU]"
"4776","701.669633023","52.85.132.73","100.94.78.223","TCP","4350","443  >  47546 [PSH, ACK] Seq=9692361 Ack=35513 Win=235008 Len=4284 TSval=954661097 TSecr=2375755492 [TCP segment of a reassembled PDU]"
"4777","701.669976426","100.94.78.223","52.85.132.73","TCP","78","[TCP Dup ACK 4769#3] 47546  >  443 [ACK] Seq=35513 Ack=9681237 Win=3168896 Len=0 TSval=2375755546 TSecr=954661095 SLE=9682665 SRE=9696645"
"4778","701.670418219","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [ACK] Seq=9696645 Ack=35513 Win=235008 Len=1428 TSval=954661098 TSecr=2375755492 [TCP segment of a reassembled PDU]"
"4779","701.670418274","52.85.132.73","100.94.78.223","TCP","1494","[TCP Previous segment not captured] 443  >  47546 [PSH, ACK] Seq=9699501 Ack=35513 Win=235008 Len=1428 TSval=954661098 TSecr=2375755492 [TCP segment of a reassembled PDU]"
"4780","701.671235130","52.85.132.73","100.94.78.223","TCP","4350","443  >  47546 [PSH, ACK] Seq=9700929 Ack=35513 Win=235008 Len=4284 TSval=954661099 TSecr=2375755492 [TCP segment of a reassembled PDU], Application Data"
"4781","701.671549395","100.94.78.223","52.85.132.73","TCP","86","[TCP Dup ACK 4769#4] 47546  >  443 [ACK] Seq=35513 Ack=9681237 Win=3168896 Len=0 TSval=2375755547 TSecr=954661095 SLE=9699501 SRE=9705213 SLE=9682665 SRE=9698073"
"4782","701.672049498","52.85.132.73","100.94.78.223","TCP","4350","443  >  47546 [PSH, ACK] Seq=9705213 Ack=35513 Win=235008 Len=4284 TSval=954661100 TSecr=2375755492 [TCP segment of a reassembled PDU]"
"4783","701.672805644","52.85.132.73","100.94.78.223","TCP","4350","443  >  47546 [PSH, ACK] Seq=9709497 Ack=35513 Win=235008 Len=4284 TSval=954661100 TSecr=2375755492 [TCP segment of a reassembled PDU]"
"4784","701.673182567","100.94.78.223","52.85.132.73","TCP","86","[TCP Dup ACK 4769#5] 47546  >  443 [ACK] Seq=35513 Ack=9681237 Win=3168896 Len=0 TSval=2375755549 TSecr=954661095 SLE=9699501 SRE=9713781 SLE=9682665 SRE=9698073"
"4785","701.673611929","52.85.132.73","100.94.78.223","TCP","4350","443  >  47546 [PSH, ACK] Seq=9713781 Ack=35513 Win=235008 Len=4284 TSval=954661101 TSecr=2375755492 [TCP segment of a reassembled PDU]"
"4786","701.674396383","52.85.132.73","100.94.78.223","TLSv1.3","4350","Application Data, Application Data"
"4787","701.674744649","100.94.78.223","52.85.132.73","TCP","86","[TCP Dup ACK 4769#6] 47546  >  443 [ACK] Seq=35513 Ack=9681237 Win=3168896 Len=0 TSval=2375755550 TSecr=954661095 SLE=9699501 SRE=9722349 SLE=9682665 SRE=9698073"
"4788","701.675110355","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [ACK] Seq=9722349 Ack=35513 Win=235008 Len=1428 TSval=954661103 TSecr=2375755492 [TCP segment of a reassembled PDU]"
"4789","701.675143905","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [ACK] Seq=9723777 Ack=35513 Win=235008 Len=1428 TSval=954661103 TSecr=2375755492 [TCP segment of a reassembled PDU]"
"4790","701.675216625","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [PSH, ACK] Seq=9725205 Ack=35513 Win=235008 Len=1428 TSval=954661103 TSecr=2375755492 [TCP segment of a reassembled PDU]"
"4791","701.675953847","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [ACK] Seq=9726633 Ack=35513 Win=235008 Len=2856 TSval=954661104 TSecr=2375755492 [TCP segment of a reassembled PDU]"
"4792","701.675981741","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [PSH, ACK] Seq=9729489 Ack=35513 Win=235008 Len=1428 TSval=954661104 TSecr=2375755492 [TCP segment of a reassembled PDU]"
"4793","701.676228908","100.94.78.223","52.85.132.73","TCP","86","[TCP Dup ACK 4769#7] 47546  >  443 [ACK] Seq=35513 Ack=9681237 Win=3168896 Len=0 TSval=2375755552 TSecr=954661095 SLE=9699501 SRE=9730917 SLE=9682665 SRE=9698073"
"4794","701.676691529","52.85.132.73","100.94.78.223","TCP","4350","443  >  47546 [PSH, ACK] Seq=9730917 Ack=35513 Win=235008 Len=4284 TSval=954661104 TSecr=2375755492 [TCP segment of a reassembled PDU]"
"4795","701.677577579","52.85.132.73","100.94.78.223","TLSv1.3","4350","Application Data, Application Data"
"4796","701.677833275","100.94.78.223","52.85.132.73","TCP","86","[TCP Dup ACK 4769#8] 47546  >  443 [ACK] Seq=35513 Ack=9681237 Win=3168896 Len=0 TSval=2375755554 TSecr=954661095 SLE=9699501 SRE=9739485 SLE=9682665 SRE=9698073"
"4797","701.678290010","52.85.132.73","100.94.78.223","TCP","4350","443  >  47546 [PSH, ACK] Seq=9739485 Ack=35513 Win=235008 Len=4284 TSval=954661106 TSecr=2375755492 [TCP segment of a reassembled PDU]"
"4798","701.679051944","52.85.132.73","100.94.78.223","TLSv1.3","1494","[TCP Fast Retransmission] , Application Data"
"4799","701.679093019","100.94.78.223","52.85.132.73","TCP","78","47546  >  443 [ACK] Seq=35513 Ack=9698073 Win=3152128 Len=0 TSval=2375755555 TSecr=954661107 SLE=9699501 SRE=9743769"
"4800","701.679386901","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=9743769 Ack=35513 Win=235008 Len=2856 TSval=954661107 TSecr=2375755544 [TCP segment of a reassembled PDU]"
"4801","701.679393996","100.94.78.223","52.85.132.73","TCP","78","[TCP Dup ACK 4799#1] 47546  >  443 [ACK] Seq=35513 Ack=9698073 Win=3152128 Len=0 TSval=2375755555 TSecr=954661107 SLE=9699501 SRE=9746625"
"4802","701.679855113","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [ACK] Seq=9746625 Ack=35513 Win=235008 Len=1428 TSval=954661107 TSecr=2375755546 [TCP segment of a reassembled PDU]"
"4803","701.679864204","100.94.78.223","52.85.132.73","TCP","78","[TCP Dup ACK 4799#2] 47546  >  443 [ACK] Seq=35513 Ack=9698073 Win=3152128 Len=0 TSval=2375755556 TSecr=954661107 SLE=9699501 SRE=9748053"
"4804","701.680134146","52.85.132.73","100.94.78.223","TCP","4350","443  >  47546 [PSH, ACK] Seq=9748053 Ack=35513 Win=235008 Len=4284 TSval=954661108 TSecr=2375755546 [TCP segment of a reassembled PDU]"
"4805","701.680882018","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=9752337 Ack=35513 Win=235008 Len=2856 TSval=954661109 TSecr=2375755546 [TCP segment of a reassembled PDU]"
"4806","701.681247702","100.94.78.223","52.85.132.73","TCP","78","[TCP Dup ACK 4799#3] 47546  >  443 [ACK] Seq=35513 Ack=9698073 Win=3152128 Len=0 TSval=2375755557 TSecr=954661107 SLE=9699501 SRE=9755193"
"4807","701.681478273","52.85.132.73","100.94.78.223","TLSv1.3","1494","[TCP Fast Retransmission] , Application Data"
"4808","701.681493049","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=35513 Ack=9755193 Win=3136768 Len=0 TSval=2375755558 TSecr=954661109"
"4809","701.681677857","52.85.132.73","100.94.78.223","TLSv1.3","4350","Application Data, Application Data"
"4810","701.681801877","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=35513 Ack=9759477 Win=3149696 Len=0 TSval=2375755558 TSecr=954661109"
"4811","701.682490849","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [ACK] Seq=9759477 Ack=35513 Win=235008 Len=1428 TSval=954661110 TSecr=2375755547 [TCP segment of a reassembled PDU]"
"4812","701.682776170","52.85.132.73","100.94.78.223","TCP","4350","443  >  47546 [PSH, ACK] Seq=9760905 Ack=35513 Win=235008 Len=4284 TSval=954661110 TSecr=2375755549 [TCP segment of a reassembled PDU]"
"4813","701.682784310","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=35513 Ack=9765189 Win=3167360 Len=0 TSval=2375755559 TSecr=954661110"
"4814","701.683498651","52.85.132.73","100.94.78.223","TCP","4350","443  >  47546 [PSH, ACK] Seq=9765189 Ack=35513 Win=235008 Len=4284 TSval=954661111 TSecr=2375755549 [TCP segment of a reassembled PDU]"
"4815","701.683508192","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=35513 Ack=9769473 Win=3167360 Len=0 TSval=2375755560 TSecr=954661111"
"4816","701.684318387","52.85.132.73","100.94.78.223","TLSv1.3","4350","Application Data, Application Data"
"4817","701.684362769","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=35513 Ack=9773757 Win=3167360 Len=0 TSval=2375755560 TSecr=954661112"
"4818","701.685069628","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [ACK] Seq=9773757 Ack=35513 Win=235008 Len=2856 TSval=954661113 TSecr=2375755550 [TCP segment of a reassembled PDU]"
"4819","701.685099914","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=35513 Ack=9776613 Win=3168128 Len=0 TSval=2375755561 TSecr=954661113"
"4820","701.685124441","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [PSH, ACK] Seq=9776613 Ack=35513 Win=235008 Len=1428 TSval=954661113 TSecr=2375755550 [TCP segment of a reassembled PDU]"
"4821","701.685927309","52.85.132.73","100.94.78.223","TCP","4350","443  >  47546 [PSH, ACK] Seq=9778041 Ack=35513 Win=235008 Len=4284 TSval=954661113 TSecr=2375755552 [TCP segment of a reassembled PDU]"
"4822","701.685969627","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=35513 Ack=9782325 Win=3170304 Len=0 TSval=2375755562 TSecr=954661113"
"4823","701.686691417","52.85.132.73","100.94.78.223","TCP","4350","443  >  47546 [PSH, ACK] Seq=9782325 Ack=35513 Win=235008 Len=4284 TSval=954661114 TSecr=2375755552 [TCP segment of a reassembled PDU]"
"4824","701.686729216","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=35513 Ack=9786609 Win=3170304 Len=0 TSval=2375755563 TSecr=954661114"
"4825","701.687502902","52.85.132.73","100.94.78.223","TLSv1.3","5778","Application Data"
"4826","701.687526585","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=35513 Ack=9792321 Win=3170304 Len=0 TSval=2375755564 TSecr=954661115"
"4827","701.688309274","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=9792321 Ack=35513 Win=235008 Len=2856 TSval=954661116 TSecr=2375755554 [TCP segment of a reassembled PDU]"
"4828","701.688323997","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=35513 Ack=9795177 Win=3170304 Len=0 TSval=2375755564 TSecr=954661116"
"4829","701.688726936","52.85.132.73","100.94.78.223","TCP","5778","443  >  47546 [PSH, ACK] Seq=9795177 Ack=35513 Win=235008 Len=5712 TSval=954661116 TSecr=2375755555 [TCP segment of a reassembled PDU]"
"4830","701.688738211","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=35513 Ack=9800889 Win=3170304 Len=0 TSval=2375755565 TSecr=954661116"
"4831","701.689557634","52.85.132.73","100.94.78.223","TLSv1.3","3818","Application Data, Application Data"
"4832","701.689599961","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=35513 Ack=9804641 Win=3170304 Len=0 TSval=2375755566 TSecr=954661117"
"4833","701.730485379","52.85.132.73","100.94.78.223","TCP","5778","443  >  47546 [ACK] Seq=9804641 Ack=35513 Win=235008 Len=5712 TSval=954661158 TSecr=2375755566 [TCP segment of a reassembled PDU]"
"4834","701.730573444","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [PSH, ACK] Seq=9810353 Ack=35513 Win=235008 Len=1428 TSval=954661158 TSecr=2375755566 [TCP segment of a reassembled PDU]"
"4835","701.730698602","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=35513 Ack=9811781 Win=3170304 Len=0 TSval=2375755607 TSecr=954661158"
"4836","701.731095975","52.85.132.73","100.94.78.223","TCP","7206","443  >  47546 [PSH, ACK] Seq=9811781 Ack=35513 Win=235008 Len=7140 TSval=954661159 TSecr=2375755566 [TCP segment of a reassembled PDU]"
"4837","701.731143279","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=35513 Ack=9818921 Win=3170304 Len=0 TSval=2375755607 TSecr=954661159"
"4838","701.732229343","52.85.132.73","100.94.78.223","TCP","4350","[TCP Previous segment not captured] 443  >  47546 [PSH, ACK] Seq=9820349 Ack=35513 Win=235008 Len=4284 TSval=954661160 TSecr=2375755566 [TCP segment of a reassembled PDU]"
"4839","701.732242005","100.94.78.223","52.85.132.73","TCP","78","[TCP Dup ACK 4837#1] 47546  >  443 [ACK] Seq=35513 Ack=9818921 Win=3170304 Len=0 TSval=2375755608 TSecr=954661159 SLE=9820349 SRE=9824633"
"4840","701.733218608","52.85.132.73","100.94.78.223","TCP","5778","443  >  47546 [PSH, ACK] Seq=9824633 Ack=35513 Win=235008 Len=5712 TSval=954661161 TSecr=2375755566 [TCP segment of a reassembled PDU]"
"4841","701.733228740","100.94.78.223","52.85.132.73","TCP","78","[TCP Dup ACK 4837#2] 47546  >  443 [ACK] Seq=35513 Ack=9818921 Win=3170304 Len=0 TSval=2375755609 TSecr=954661159 SLE=9820349 SRE=9830345"
"4842","701.734137972","52.85.132.73","100.94.78.223","TCP","5778","443  >  47546 [PSH, ACK] Seq=9830345 Ack=35513 Win=235008 Len=5712 TSval=954661162 TSecr=2375755566 [TCP segment of a reassembled PDU]"
"4843","701.734152421","100.94.78.223","52.85.132.73","TCP","78","[TCP Dup ACK 4837#3] 47546  >  443 [ACK] Seq=35513 Ack=9818921 Win=3170304 Len=0 TSval=2375755610 TSecr=954661159 SLE=9820349 SRE=9836057"
"4844","701.735101055","52.85.132.73","100.94.78.223","TLSv1.3","5778","Application Data, Application Data"
"4845","701.736089806","52.85.132.73","100.94.78.223","TCP","5778","443  >  47546 [PSH, ACK] Seq=9841769 Ack=35513 Win=235008 Len=5712 TSval=954661164 TSecr=2375755566 [TCP segment of a reassembled PDU]"
"4846","701.736203302","100.94.78.223","52.85.132.73","TCP","78","[TCP Dup ACK 4837#4] 47546  >  443 [ACK] Seq=35513 Ack=9818921 Win=3170304 Len=0 TSval=2375755612 TSecr=954661159 SLE=9820349 SRE=9847481"
"4847","701.736981526","52.85.132.73","100.94.78.223","TCP","4350","443  >  47546 [ACK] Seq=9847481 Ack=35513 Win=235008 Len=4284 TSval=954661165 TSecr=2375755566 [TCP segment of a reassembled PDU]"
"4848","701.737019913","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [PSH, ACK] Seq=9851765 Ack=35513 Win=235008 Len=1428 TSval=954661165 TSecr=2375755566 [TCP segment of a reassembled PDU]"
"4849","701.737962197","52.85.132.73","100.94.78.223","TLSv1.3","1494","Application Data, Application Data"
"4850","701.737962233","52.85.132.73","100.94.78.223","TCP","2922","[TCP Previous segment not captured] 443  >  47546 [PSH, ACK] Seq=9856049 Ack=35513 Win=235008 Len=2856 TSval=954661166 TSecr=2375755566 [TCP segment of a reassembled PDU]"
"4851","701.738074026","100.94.78.223","52.85.132.73","TCP","86","[TCP Dup ACK 4837#5] 47546  >  443 [ACK] Seq=35513 Ack=9818921 Win=3170304 Len=0 TSval=2375755614 TSecr=954661159 SLE=9856049 SRE=9858905 SLE=9820349 SRE=9854621"
"4852","701.738870998","52.85.132.73","100.94.78.223","TCP","4350","443  >  47546 [ACK] Seq=9858905 Ack=35513 Win=235008 Len=4284 TSval=954661167 TSecr=2375755566 [TCP segment of a reassembled PDU]"
"4853","701.738908507","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [PSH, ACK] Seq=9863189 Ack=35513 Win=235008 Len=1428 TSval=954661167 TSecr=2375755566 [TCP segment of a reassembled PDU]"
"4854","701.739816909","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [ACK] Seq=9864617 Ack=35513 Win=235008 Len=2856 TSval=954661167 TSecr=2375755566 [TCP segment of a reassembled PDU]"
"4855","701.739865905","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [ACK] Seq=9867473 Ack=35513 Win=235008 Len=1428 TSval=954661167 TSecr=2375755566 [TCP segment of a reassembled PDU]"
"4856","701.739902900","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [PSH, ACK] Seq=9868901 Ack=35513 Win=235008 Len=1428 TSval=954661167 TSecr=2375755566 [TCP segment of a reassembled PDU]"
"4857","701.739983186","100.94.78.223","52.85.132.73","TCP","86","[TCP Dup ACK 4837#6] 47546  >  443 [ACK] Seq=35513 Ack=9818921 Win=3170304 Len=0 TSval=2375755616 TSecr=954661159 SLE=9856049 SRE=9870329 SLE=9820349 SRE=9854621"
"4858","701.740847109","52.85.132.73","100.94.78.223","TLSv1.3","5778","Application Data"
"4859","701.741728237","52.85.132.73","100.94.78.223","TCP","4350","443  >  47546 [ACK] Seq=9876041 Ack=35513 Win=235008 Len=4284 TSval=954661169 TSecr=2375755607 [TCP segment of a reassembled PDU]"
"4860","701.741819596","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [PSH, ACK] Seq=9880325 Ack=35513 Win=235008 Len=1428 TSval=954661169 TSecr=2375755607 [TCP segment of a reassembled PDU]"
"4861","701.741941758","100.94.78.223","52.85.132.73","TCP","86","[TCP Dup ACK 4837#7] 47546  >  443 [ACK] Seq=35513 Ack=9818921 Win=3170304 Len=0 TSval=2375755618 TSecr=954661159 SLE=9856049 SRE=9881753 SLE=9820349 SRE=9854621"
"4862","701.742564272","52.85.132.73","100.94.78.223","TLSv1.3","7206","Application Data"
"4863","701.743462783","52.85.132.73","100.94.78.223","TLSv1.3","1494","[TCP Fast Retransmission] , Application Data"
"4864","701.743482096","100.94.78.223","52.85.132.73","TCP","78","47546  >  443 [ACK] Seq=35513 Ack=9854621 Win=3134720 Len=0 TSval=2375755620 TSecr=954661171 SLE=9856049 SRE=9888893"
"4865","701.743739110","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=9888893 Ack=35513 Win=235008 Len=2856 TSval=954661171 TSecr=2375755609 [TCP segment of a reassembled PDU]"
"4866","701.743746982","100.94.78.223","52.85.132.73","TCP","78","[TCP Window Update] 47546  >  443 [ACK] Seq=35513 Ack=9854621 Win=3149696 Len=0 TSval=2375755620 TSecr=954661171 SLE=9856049 SRE=9891749"
"4867","701.744263012","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [ACK] Seq=9891749 Ack=35513 Win=235008 Len=1428 TSval=954661172 TSecr=2375755610 [TCP segment of a reassembled PDU]"
"4868","701.744269411","100.94.78.223","52.85.132.73","TCP","78","[TCP Dup ACK 4864#1] 47546  >  443 [ACK] Seq=35513 Ack=9854621 Win=3149696 Len=0 TSval=2375755620 TSecr=954661171 SLE=9856049 SRE=9893177"
"4869","701.744477011","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [ACK] Seq=9893177 Ack=35513 Win=235008 Len=1428 TSval=954661172 TSecr=2375755610 [TCP segment of a reassembled PDU]"
"4870","701.744737234","52.85.132.73","100.94.78.223","TCP","5778","443  >  47546 [PSH, ACK] Seq=9894605 Ack=35513 Win=235008 Len=5712 TSval=954661172 TSecr=2375755610 [TCP segment of a reassembled PDU]"
"4871","701.745385566","100.94.78.223","52.85.132.73","TCP","78","[TCP Dup ACK 4864#2] 47546  >  443 [ACK] Seq=35513 Ack=9854621 Win=3149696 Len=0 TSval=2375755621 TSecr=954661171 SLE=9856049 SRE=9900317"
"4872","701.745656472","52.85.132.73","100.94.78.223","TLSv1.3","2922","Application Data"
"4873","701.746193471","52.85.132.73","100.94.78.223","TLSv1.3","5778","Application Data"
"4874","701.746564833","100.94.78.223","52.85.132.73","TCP","78","[TCP Dup ACK 4864#3] 47546  >  443 [ACK] Seq=35513 Ack=9854621 Win=3149696 Len=0 TSval=2375755622 TSecr=954661171 SLE=9856049 SRE=9908885"
"4875","701.747121653","52.85.132.73","100.94.78.223","TCP","5778","443  >  47546 [PSH, ACK] Seq=9908885 Ack=35513 Win=235008 Len=5712 TSval=954661175 TSecr=2375755612 [TCP segment of a reassembled PDU]"
"4876","701.747997697","100.94.78.223","52.85.132.73","TCP","78","[TCP Dup ACK 4864#4] 47546  >  443 [ACK] Seq=35513 Ack=9854621 Win=3149696 Len=0 TSval=2375755623 TSecr=954661171 SLE=9856049 SRE=9914597"
"4877","701.748126907","52.85.132.73","100.94.78.223","TLSv1.3","1494","[TCP Fast Retransmission] , Application Data"
"4878","701.748137781","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=35513 Ack=9914597 Win=3135232 Len=0 TSval=2375755624 TSecr=954661176"
"4879","701.748334598","52.85.132.73","100.94.78.223","TLSv1.3","5778","Application Data"
"4880","701.748343172","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=35513 Ack=9920309 Win=3166592 Len=0 TSval=2375755624 TSecr=954661176"
"4881","701.749232961","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=9920309 Ack=35513 Win=235008 Len=2856 TSval=954661177 TSecr=2375755614 [TCP segment of a reassembled PDU]"
"4882","701.749244659","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=35513 Ack=9923165 Win=3168128 Len=0 TSval=2375755625 TSecr=954661177"
